id_x,name,surname,phone,email,birth_date,country,city,postal_code,address,id_y,card_id,business_id,timestamp,amount,declined,product_ids,user_id,lat,longitude
167,Sheila,Dickerson,(01645) 68676,et.lacinia@hotmail.ca,"Jul 26, 1998",United Kingdom,Peterhead,WM3E 9RO,Ap #541-5450 Ullamcorper. Road,D9B9435F-D55B-BA72-4E66-D8A9E3DC62C0,CcU-4219,b-2302,2021-08-15 05:12:59,298.62,0.0,"61, 43",167,-35.12,6.04
168,Donna,Rivers,07553 472381,elit.erat@aol.org,"Jun 9, 1990",United Kingdom,Weston-super-Mare,H8G 8FL,"690-204 Mauris, St.",CA264293-D392-1E21-1BCA-16CEA88D875A,CcU-4219,b-2302,2021-12-03 13:11:52,171.43,0.0,"89, 61, 11, 97",168,-49.64,-41.85
169,Linda,Gaines,(011370) 15148,faucibus@outlook.edu,"Oct 15, 1992",United Kingdom,Newbury,I5 4TY,"P.O. Box 600, 6215 Nulla Av.",6AAA5BDC-C19A-82CC-EF22-70DEE21ACF9E,CcU-4219,b-2302,2021-11-15 20:17:28,399.33,0.0,"2, 11, 67",169,46.57,172.07
17,Bruce,Gill,(744) 732-8628,metus@aol.net,"Mar 4, 1990",United States,Davenport,43415,"Ap #836-9508 Vitae, Ave",,,,,,,,,,
170,William,Benjamin,0800 1111,porttitor@icloud.ca,"May 15, 1987",United Kingdom,Coldstream,KY0 0DY,662-8112 Praesent Av.,0466A42E-47CF-8D24-FD01-C0B689713128,CcU-4219,b-2302,2021-07-26 07:29:18,49.53,0.0,"47, 97, 43",170,-43.97,-117.53
171,Gary,Robbins,0500 856738,dolor.dolor@google.edu,"Nov 8, 1995",United Kingdom,Stoke-on-Trent,N41 3PZ,"P.O. Box 262, 1554 Vel, Ave",BF0BA28B-355D-412E-089C-B152516DC965,CcU-4219,b-2302,2021-03-26 13:46:28,485.31,0.0,"13, 61, 23, 3",171,67.32,114.09
172,Yoko,Calhoun,055 0680 3951,dui.nec@outlook.org,"Oct 28, 1998",United Kingdom,Lochgilphead,GV7Y 7OL,166-9231 Nulla. St.,1717FD6B-ADAD-7082-A748-9112BE892CCC,CcU-4219,b-2302,2021-12-29 16:18:54,249.91,0.0,"2, 5",172,69.49,-138.41
173,Bertha,Sloan,070 7845 5485,et.eros@aol.couk,"Mar 24, 1996",United Kingdom,Dunstable,VB7 5NO,"P.O. Box 257, 1885 Tincidunt, Ave",18CCBA7C-ABC1-813D-FAF3-4BAB97429368,CcU-4219,b-2302,2021-06-21 03:21:34,58.16,0.0,"83, 97, 23, 71",173,51.39,-156.37
174,Amal,Kennedy,(0121) 837 5655,tellus@aol.com,"Dec 26, 1986",United Kingdom,Kircudbright,JP9Q 1AK,Ap #224-4191 Et Street,BB19787C-ACBC-786D-FA21-3C1C73B3027B,CcU-4219,b-2302,2021-10-25 21:26:02,411.64,0.0,41,174,-44.01,-70.57
175,Brent,Bates,0500 221383,ipsum.primis.in@aol.ca,"Apr 8, 1996",United Kingdom,Brodick,WJ1Q 2LP,"P.O. Box 249, 1044 Erat Ave",3A3E00C1-C191-02EF-AD8E-42C9DA644E4A,CcU-4849,b-2302,2021-11-10 19:14:50,451.66,0.0,"3, 2, 67",175,0.34,174.03
176,Lucas,Stevenson,0800 1111,quis.pede.praesent@google.net,"Sep 9, 1998",United Kingdom,Dover,VU8 7QH,832-6324 Nunc Ave,75CCE66C-1C7B-8777-4419-467AD80B77C1,CcU-4849,b-2302,2021-05-13 14:26:17,109.80,0.0,2,176,-44.18,-177.76
177,Lisandra,Carpenter,07624 223711,nunc@google.net,"Aug 20, 2000",United Kingdom,Keith,XA5V 0RZ,"Ap #681-4983 Nec, Av.",18C4E2DD-1E4C-F35E-2198-C660BD81DC25,CcU-4849,b-2302,2021-09-24 18:55:25,237.04,0.0,"61, 53, 97, 31",177,68.01,91.48
178,Guinevere,Kemp,070 1590 7780,suscipit@google.net,"Jun 18, 1987",United Kingdom,Kingussie,XX8 1SH,Ap #801-3785 Lacus. St.,65F57592-B32E-1D2E-3466-57D7F1691D0D,CcU-4849,b-2302,2021-06-15 06:26:04,476.75,0.0,"67, 73, 7",178,-48.66,67.86
179,Stuart,Small,(016977) 2504,sodales.elit.erat@icloud.net,"Apr 21, 1983",United Kingdom,Basingstoke,AG9B 3SE,"P.O. Box 484, 610 Et Ave",A6240105-79C6-DD54-28A1-0164B6CE6767,CcU-4849,b-2302,2022-02-26 17:04:53,420.59,0.0,"47, 67, 53",179,-29.90,-179.33
18,Russell,Jimenez,(657) 779-2438,orci@outlook.edu,"Aug 26, 1993",United States,Hattiesburg,75647,4095 Quam Rd.,,,,,,,,,,
180,Amelia,Valenzuela,(016977) 9972,ac.nulla@google.couk,"Feb 27, 1986",United Kingdom,Stockport,BK0M 3FQ,2729 Feugiat. Road,8A5C0729-BEB4-C999-C36A-A3AC7A0C7B8E,CcU-4849,b-2302,2021-09-30 22:52:36,321.39,0.0,31,180,-66.28,105.31
181,Kermit,O'brien,076 8212 1580,cursus@google.com,"Jan 15, 1995",United Kingdom,St. Andrews,D5 2TG,Ap #659-5780 Elit. Rd.,C88532CB-7A60-CE22-AFD3-6A8B641C8D7C,CcU-4849,b-2302,2022-02-18 20:33:36,23.35,0.0,19,181,7.57,-164.91
182,Dane,Shepard,0975 985 5842,vehicula@hotmail.net,"Oct 13, 1999",United Kingdom,Selkirk,T8Q 7XU,"P.O. Box 148, 5146 Placerat. Av.",83A1AA60-721D-6CB6-9857-E794C6EACDF8,CcU-4849,b-2302,2021-12-17 00:04:32,235.27,0.0,"29, 79",182,-33.56,133.41
183,Germane,Whitehead,(016977) 7528,malesuada.malesuada.integer@aol.net,"Oct 20, 1982",United Kingdom,Alva,GC6Y 2EW,895-5715 Ipsum. Road,158A3ACB-541C-DBCC-65BD-6373CC67BF1C,CcU-4849,b-2302,2022-03-08 05:02:19,240.29,0.0,"13, 41, 89, 71",183,42.54,-170.35
184,Ulla,Ramirez,055 1225 6227,phasellus.elit@icloud.couk,"Oct 30, 1998",United Kingdom,Sromness,ED8P 8YK,9746 Aliquet St.,6BB61B4B-EBD8-84AD-EED7-882D166A7A1E,CcU-4849,b-2302,2021-03-23 03:02:51,108.51,0.0,"19, 59, 61, 83",184,34.73,-178.42
185,Molly,Gilliam,0800 120 8023,donec@outlook.couk,"Dec 21, 1993",United Kingdom,Banchory,U8H 7PH,"P.O. Box 202, 5638 Mi Rd.",FE809ED4-2DB6-55AC-C915-929516E4646B,CcU-4849,b-2302,2021-11-09 21:35:40,219.83,0.0,"23, 43",185,-46.08,-142.24
186,Dale,Gonzales,056 1962 2173,velit.in.aliquet@protonmail.org,"Oct 14, 1989",United Kingdom,Dorchester,A3X 1PW,289-2745 Aliquet Ave,D8357216-2798-76CA-6C49-45BEC2E8C6BB,CcU-4849,b-2302,2021-06-26 05:28:26,93.03,0.0,53,186,83.79,-36.55
187,David,Vance,0500 351083,vulputate.velit.eu@protonmail.org,"Aug 6, 1996",United Kingdom,Tregaron,TS6A 1YW,"P.O. Box 921, 3511 Tempus, Rd.",DD760F36-BB02-83DC-69A9-E24D736E30D1,CcU-4849,b-2302,2021-11-15 05:54:23,324.43,0.0,"53, 23, 79, 43",187,21.16,33.22
188,Keane,Mckinney,0345 629 4218,at.arcu@google.net,"Jul 6, 1993",United Kingdom,Leominster,QJ73 6UB,102-637 Ac Rd.,9CEA5069-EEDB-11BB-F8DE-9E8585CA56B8,CcU-4849,b-2302,2021-06-26 15:52:41,308.12,0.0,73,188,-51.98,116.58
189,Walter,Lamb,(016977) 7335,ut.erat@hotmail.edu,"Apr 23, 1998",United Kingdom,Biggleswade,OA9M 7PV,592-7699 In Road,14CAE5B5-8FB1-3E4A-4C85-0EA4167534F4,CcU-4849,b-2302,2021-12-31 00:29:42,388.04,0.0,"2, 13, 53, 31",189,-53.62,93.05
189,Walter,Lamb,(016977) 7335,ut.erat@hotmail.edu,"Apr 23, 1998",United Kingdom,Biggleswade,OA9M 7PV,592-7699 In Road,D20BBC5C-8161-1D3B-E15D-243D51B563B6,CcU-4849,b-2302,2021-05-30 15:11:57,151.15,0.0,61,189,-38.31,111.23
19,Nicholas,Travis,1-330-223-9652,libero.dui@hotmail.com,"Jul 15, 1981",United States,Jacksonville,71727,Ap #459-539 Lectus Avenue,,,,,,,,,,
190,Shellie,Valenzuela,0500 899570,dictum.phasellus.in@google.couk,"Jun 27, 1998",United Kingdom,Fort William,K5G 6GF,2506 Natoque St.,241827A6-E87C-6DA3-5AC9-BBCFD42B7D2A,CcU-4849,b-2302,2021-08-04 04:44:35,487.64,0.0,"97, 83, 3",190,-12.12,-175.32
190,Shellie,Valenzuela,0500 899570,dictum.phasellus.in@google.couk,"Jun 27, 1998",United Kingdom,Fort William,K5G 6GF,2506 Natoque St.,6ADF86D5-DD32-BC6F-D157-8C836F5BEF67,CcU-4849,b-2302,2022-03-14 09:23:10,20.33,0.0,1,190,26.50,-54.13
191,Deirdre,Todd,056 3122 8029,purus.mauris.a@icloud.org,"Dec 16, 1984",United Kingdom,Millport,PR67 4CE,"3423 A, Avenue",3B37BE91-420F-4361-238A-3C5A42B998F7,CcU-4849,b-2278,2022-03-02 02:21:42,154.94,0.0,37,191,7.17,-1.00
191,Deirdre,Todd,056 3122 8029,purus.mauris.a@icloud.org,"Dec 16, 1984",United Kingdom,Millport,PR67 4CE,"3423 A, Avenue",BED35659-8521-645B-95C5-F58B732FA6C0,CcU-4849,b-2278,2021-08-01 14:00:12,80.34,0.0,"83, 53, 97",191,36.85,-89.38
192,Phoebe,Roth,076 5361 4786,arcu.eu@google.org,"Feb 2, 1981",United Kingdom,Buckie,R6W 3JZ,9091 At Ave,35F284A2-5028-6DB8-A631-78B7981716C2,CcU-4849,b-2278,2022-01-10 19:27:25,167.36,0.0,"37, 67, 31",192,-41.66,-178.04
192,Phoebe,Roth,076 5361 4786,arcu.eu@google.org,"Feb 2, 1981",United Kingdom,Buckie,R6W 3JZ,9091 At Ave,6987DFDB-C49A-A1C3-7236-4258332C794C,CcU-4849,b-2278,2021-12-20 23:43:02,384.05,0.0,"53, 59, 43",192,2.30,23.05
193,Minerva,Wilkins,07581 368219,aliquam.adipiscing@yahoo.edu,"Aug 31, 2000",United Kingdom,Shaftesbury,N9R 8TC,437-5979 Et Ave,6EECB866-887D-FC95-E094-45DB4943B515,CcU-4849,b-2278,2021-06-22 05:50:31,424.78,0.0,"43, 79, 23",193,-56.41,108.55
193,Minerva,Wilkins,07581 368219,aliquam.adipiscing@yahoo.edu,"Aug 31, 2000",United Kingdom,Shaftesbury,N9R 8TC,437-5979 Et Ave,8D5C52B9-42BE-480C-359E-CE36E1916D19,CcU-4849,b-2278,2021-10-17 08:16:53,278.51,0.0,"61, 13, 2",193,8.71,-112.24
194,Porter,Francis,0500 257479,quis.accumsan@aol.couk,"Jul 20, 1991",United Kingdom,Newton Abbot,O4 2AI,"132-7918 Elementum, Avenue",1822A630-4B6E-DABC-2576-6EC107FA15C2,CcU-4849,b-2278,2021-09-16 23:56:49,140.31,0.0,"23, 67, 97",194,-32.38,-0.82
194,Porter,Francis,0500 257479,quis.accumsan@aol.couk,"Jul 20, 1991",United Kingdom,Newton Abbot,O4 2AI,"132-7918 Elementum, Avenue",E95B26BA-2466-6ECB-81D4-57CB6225AB78,CcU-4849,b-2278,2021-10-28 17:33:51,169.52,0.0,"3, 83",194,-4.20,94.98
195,Rosalyn,Blake,(015905) 28451,integer@protonmail.net,"Apr 25, 1984",United Kingdom,Swindon,P4 6UA,Ap #694-5578 Viverra. Av.,873581C1-A079-1277-694F-4E735E854AC9,CcU-4849,b-2278,2022-01-24 12:46:20,23.86,0.0,"2, 47, 53, 17",195,-57.36,97.09
195,Rosalyn,Blake,(015905) 28451,integer@protonmail.net,"Apr 25, 1984",United Kingdom,Swindon,P4 6UA,Ap #694-5578 Viverra. Av.,D616D488-341E-C82E-5137-12B8B0E79C77,CcU-4849,b-2278,2021-10-20 16:28:26,312.47,0.0,"79, 73, 41",195,69.84,-145.10
196,Blaze,Duke,0800 060 8337,quis@hotmail.ca,"Feb 12, 1992",United Kingdom,March,V5 2UL,"416-2357 Vel, Rd.",9A58B3E0-1E27-94E2-6487-9A63F07BC833,CcU-4856,b-2278,2021-08-11 02:02:29,380.79,0.0,"17, 97",196,20.25,-82.44
196,Blaze,Duke,0800 060 8337,quis@hotmail.ca,"Feb 12, 1992",United Kingdom,March,V5 2UL,"416-2357 Vel, Rd.",A483C535-9E4F-6D72-D568-B496DAB0DE56,CcU-4849,b-2278,2022-02-18 06:37:15,418.45,0.0,"71, 73",196,32.58,-44.81
197,Carly,Mathews,(024) 5216 7655,mauris@protonmail.edu,"May 23, 1996",United Kingdom,Bathgate,KH0E 3HR,8486 Nunc Ave,71D61251-11D7-99AE-4465-8E21777B5B91,CcU-4842,b-2278,2021-11-01 20:12:07,174.55,0.0,59,197,14.71,30.88
197,Carly,Mathews,(024) 5216 7655,mauris@protonmail.edu,"May 23, 1996",United Kingdom,Bathgate,KH0E 3HR,8486 Nunc Ave,E1880EA8-64B2-9C7C-E626-D159343555D8,CcU-4835,b-2278,2022-02-15 09:54:40,248.61,0.0,"47, 71, 23",197,85.63,-96.18
198,Keely,Fox,0800 1111,id.mollis@google.net,"Jul 1, 1989",United Kingdom,Blairgowrie,N4 5WB,8716 Mi St.,74AAB47D-9528-DAF4-D7A8-AC94C74F6997,CcU-4828,b-2278,2021-11-16 22:59:19,163.51,0.0,97,198,7.97,-133.56
198,Keely,Fox,0800 1111,id.mollis@google.net,"Jul 1, 1989",United Kingdom,Blairgowrie,N4 5WB,8716 Mi St.,9B7D1DBC-1A36-4DBA-BB0F-CD7616DE3C4B,CcU-4821,b-2278,2021-06-20 06:31:33,256.10,0.0,"73, 53, 79",198,23.52,156.50
199,Lewis,Melendez,(016977) 5758,non@yahoo.net,"Jul 8, 1990",United Kingdom,March,JM6 4QS,Ap #615-7530 Nunc Av.,17B43AB2-DD7D-96C4-2C7D-1989F119A1CB,CcU-4814,b-2278,2021-08-28 20:01:52,494.17,0.0,"29, 11",199,5.42,-6.71
199,Lewis,Melendez,(016977) 5758,non@yahoo.net,"Jul 8, 1990",United Kingdom,March,JM6 4QS,Ap #615-7530 Nunc Av.,5E47EB85-1F76-1853-839F-94FCF9A95700,CcU-4807,b-2278,2021-03-25 19:56:52,425.41,0.0,"19, 11, 61",199,-59.34,15.33
2,Garrett,Mcconnell,(718) 257-2412,integer.vitae.nibh@protonmail.org,"Aug 23, 1992",United States,Des Moines,59464,903 Sit Ave,,,,,,,,,,
20,Kelsey,Bates,(653) 724-4754,ullamcorper.nisl@aol.com,"May 6, 1981",United States,Gulfport,50423,824-3624 Lacinia St.,,,,,,,,,,
200,Nero,Mills,056 4507 5712,adipiscing@protonmail.org,"Aug 8, 1984",United Kingdom,Newtown,KK80 6UC,Ap #809-8475 Donec Street,B86A5793-A474-8B73-EB69-63FDD4809AC4,CcU-4800,b-2278,2022-02-03 17:43:46,210.54,0.0,"41, 53, 2",200,38.45,-5.77
200,Nero,Mills,056 4507 5712,adipiscing@protonmail.org,"Aug 8, 1984",United Kingdom,Newtown,KK80 6UC,Ap #809-8475 Donec Street,F233E386-5A74-63B3-8111-09FC9BA38011,CcU-4793,b-2278,2021-06-21 23:01:35,146.34,0.0,"53, 11, 37",200,23.73,-175.38
201,Iola,Powers,018-139-4717,ante.blandit@outlook.edu,"Mar 20, 2000",Canada,Rigolet,V6T 6M7,154-5415 Auctor St.,9C11DE85-F985-D119-4664-15D448C5E913,CcU-4786,b-2278,2021-12-13 15:22:11,56.27,0.0,"19, 29, 13",201,3.45,-128.53
201,Iola,Powers,018-139-4717,ante.blandit@outlook.edu,"Mar 20, 2000",Canada,Rigolet,V6T 6M7,154-5415 Auctor St.,E308729C-4A62-08C9-45C6-58C9479D4626,CcU-4779,b-2278,2021-08-15 19:09:41,224.62,0.0,"89, 1",201,-55.68,74.78
202,Maxwell,Holden,045-402-7693,donec@hotmail.edu,"Dec 2, 1986",Canada,Murdochville,S7E 6E0,Ap #880-6372 Ultrices. St.,3A3B4A86-14FC-D9B3-164A-21542B509E1D,CcU-4772,b-2278,2021-05-13 22:40:52,360.05,0.0,"19, 73",202,85.53,116.11
202,Maxwell,Holden,045-402-7693,donec@hotmail.edu,"Dec 2, 1986",Canada,Murdochville,S7E 6E0,Ap #880-6372 Ultrices. St.,59C85B8E-4CE0-B66B-4B5D-3A557324E6A9,CcU-4765,b-2278,2021-05-03 17:38:54,30.15,0.0,"41, 13, 37, 7",202,-21.50,148.88
203,Jarrod,Fields,010-741-8105,sit.amet@google.couk,"Jan 6, 1982",Canada,Baddeck,K3X 6Z5,441-8969 Rhoncus Road,5458A436-88C5-7CBD-CEB6-8A4545B12CCA,CcU-4751,b-2278,2022-02-06 11:16:46,273.05,0.0,"1, 29, 23, 13",203,48.19,-146.15
203,Jarrod,Fields,010-741-8105,sit.amet@google.couk,"Jan 6, 1982",Canada,Baddeck,K3X 6Z5,441-8969 Rhoncus Road,BF10E3BA-63C3-FAC2-BAE8-D82186EC7A9A,CcU-4758,b-2278,2021-03-30 17:21:34,283.97,0.0,"47, 67, 53",203,54.77,-147.25
204,Emerson,Sharp,068-138-9383,ante.iaculis@outlook.ca,"Oct 15, 1994",Canada,Maple Creek,Y2C 9E6,"517-6759 Ut, Av.",6D891688-E9DE-C3CC-6AE0-B171C08A37D7,CcU-4737,b-2278,2021-11-03 03:53:22,384.48,0.0,"61, 89, 37, 47",204,44.82,-68.08
204,Emerson,Sharp,068-138-9383,ante.iaculis@outlook.ca,"Oct 15, 1994",Canada,Maple Creek,Y2C 9E6,"517-6759 Ut, Av.",B0597154-5E41-5A87-4B0E-A8E57353C5E8,CcU-4744,b-2278,2021-10-21 13:37:52,320.52,0.0,41,204,80.51,-14.01
205,Sonya,Mckee,041-151-9737,magna.phasellus.dolor@google.ca,"May 7, 1983",Canada,Dieppe,E7S 4P8,Ap #916-8051 A St.,AA1C1C48-FF62-DE8E-AF15-B183B5BD166D,CcU-4723,b-2278,2021-06-30 21:25:10,458.68,0.0,"71, 17, 3",205,66.28,-144.30
205,Sonya,Mckee,041-151-9737,magna.phasellus.dolor@google.ca,"May 7, 1983",Canada,Dieppe,E7S 4P8,Ap #916-8051 A St.,F55B3CE1-3379-E0BF-5AB9-6F4CC2C5479C,CcU-4730,b-2278,2021-04-13 18:19:18,227.05,0.0,37,205,-7.88,-110.42
206,Harper,Hart,030-656-1670,fringilla.donec@outlook.net,"Nov 17, 2000",Canada,Québec City,B4K 0J6,8588 Massa. Ave,1ED7A10C-3D78-18C5-483D-8FFE72CB8D58,CcU-4716,b-2278,2022-02-13 12:02:43,432.55,0.0,"3, 43",206,37.52,178.92
206,Harper,Hart,030-656-1670,fringilla.donec@outlook.net,"Nov 17, 2000",Canada,Québec City,B4K 0J6,8588 Massa. Ave,CA515AD3-5A34-6966-073E-1D231CE56678,CcU-4709,b-2278,2022-03-15 16:24:37,25.78,0.0,2,206,80.05,-167.60
207,Yvonne,Hatfield,003-854-1445,magna.et.ipsum@google.edu,"Sep 22, 1981",Canada,Rae-Edzo,20Y 8L2,Ap #636-8055 Egestas St.,756BC84B-7652-561D-07A6-E6A5612825D3,CcU-4695,b-2278,2021-04-06 17:06:22,183.60,0.0,5,207,65.24,41.62
207,Yvonne,Hatfield,003-854-1445,magna.et.ipsum@google.edu,"Sep 22, 1981",Canada,Rae-Edzo,20Y 8L2,Ap #636-8055 Egestas St.,B7626077-B74D-45A8-E3EB-EF331AA53ED8,CcU-4702,b-2278,2021-11-23 02:16:57,400.52,0.0,79,207,56.76,-29.44
208,Burke,Graham,064-568-4454,vel@yahoo.org,"Feb 23, 1993",Canada,Annapolis Royal,S4Y 8V5,Ap #983-6042 Amet Street,E4F6CCEB-CBC0-67F9-D8FA-84417070C642,CcU-4688,b-2278,2021-07-08 03:47:20,350.28,0.0,53,208,34.06,-129.38
208,Burke,Graham,064-568-4454,vel@yahoo.org,"Feb 23, 1993",Canada,Annapolis Royal,S4Y 8V5,Ap #983-6042 Amet Street,EA06C211-5A86-C9A8-7CA3-C84D266D4B62,CcU-4681,b-2278,2021-04-22 22:14:32,478.87,0.0,"13, 71, 37, 29",208,-26.05,33.99
209,Athena,Malone,027-280-8275,pellentesque.tincidunt@yahoo.ca,"Dec 14, 1991",Canada,Cambridge Bay,93Z 5S5,Ap #388-8542 Est St.,1A6CECFB-2E3A-65A3-72D9-2FDB58A1E4BA,CcU-4674,b-2278,2021-07-03 08:35:06,200.04,0.0,"7, 23, 2, 1",209,-55.93,60.45
209,Athena,Malone,027-280-8275,pellentesque.tincidunt@yahoo.ca,"Dec 14, 1991",Canada,Cambridge Bay,93Z 5S5,Ap #388-8542 Est St.,6434A591-C914-3A5A-A9B5-689653768EC8,CcU-4667,b-2278,2021-05-24 15:58:22,125.08,0.0,67,209,58.57,-113.85
21,Hall,Reeves,(241) 759-9235,erat.eget@hotmail.edu,"Jul 22, 1987",United States,Warren,85521,Ap #745-5948 Sollicitudin St.,,,,,,,,,,
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,135267BA-2E7D-957C-C42C-6450A2B3ED54,CcU-4520,b-2302,2021-12-29 20:38:23,17.97,0.0,"11, 71",210,20.67,14.97
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,162C7E78-2B6B-7971-A1E4-D2124E732451,CcU-4527,b-2302,2021-04-11 05:59:18,231.26,0.0,89,210,-69.14,58.00
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,1BC3AC28-04FB-7015-D93A-422C9A68528D,CcU-4632,b-2278,2021-03-21 16:22:42,208.47,0.0,"61, 23",210,-39.92,-149.12
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,1EA2B262-D507-AD14-4374-4D532967113F,CcU-4562,b-2278,2021-08-04 11:21:27,274.15,0.0,"23, 31, 1",210,-45.63,175.56
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,3E18E43B-892B-F520-6B38-3A177E27BD19,CcU-4653,b-2278,2021-06-21 18:58:40,267.84,0.0,"59, 43, 13",210,-45.84,-26.55
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,43CDD853-0EC5-439D-8A4E-0D811A4A83BD,CcU-4555,b-2278,2021-12-05 22:40:24,58.28,0.0,"17, 67",210,-56.73,2.87
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,4A0149B2-B1A1-D766-49A1-86BA9517EA07,CcU-4646,b-2278,2021-07-01 04:29:16,47.53,0.0,"53, 47",210,33.89,139.21
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,5AB20418-79A8-DF6C-D446-BCF5A48CDEDB,CcU-4541,b-2302,2021-08-31 05:44:29,474.70,0.0,13,210,65.18,-151.45
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,649EF79F-4A7E-BCE8-07EF-243030BE5787,CcU-4618,b-2278,2021-04-18 08:58:58,89.18,0.0,"53, 47",210,-87.80,18.27
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,69775872-8509-62C6-FCBC-ECFB6D7D847F,CcU-4611,b-2278,2021-06-23 23:30:01,352.85,0.0,"3, 53, 31",210,53.49,161.97
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,70152729-0350-F99C-D057-EF42857AA849,CcU-4660,b-2278,2021-04-03 02:46:06,163.79,0.0,"73, 2",210,52.42,42.54
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,75DB5267-8C65-77D2-26BA-F5F3BD39C874,CcU-4590,b-2278,2021-07-22 18:38:39,237.34,0.0,"19, 79, 97",210,-57.93,-143.86
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,85362E53-765A-FFD1-585C-18DA6D644B38,CcU-4583,b-2278,2021-05-29 21:47:10,409.04,0.0,"79, 61, 5",210,8.99,-78.72
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,A095D2D2-BE1A-6673-3369-5951992C967B,CcU-4569,b-2278,2022-02-05 10:06:54,37.99,0.0,"2, 71, 23, 13",210,75.48,-160.22
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,A82B7A4A-9176-A612-248B-6BD8D384766D,CcU-4513,b-2302,2021-09-30 01:39:45,436.59,0.0,53,210,-54.10,-44.92
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,A89CF3B1-ABAB-63E4-220B-3549EB570544,CcU-4604,b-2278,2021-04-15 22:27:02,252.96,0.0,"83, 73",210,85.03,-15.51
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,BEC27123-5319-528A-52CB-33933AEC1724,CcU-4639,b-2278,2021-12-13 04:20:21,368.86,0.0,"67, 59",210,1.97,16.14
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,C0343DE8-E34C-4532-BE22-2F2E6BD34D73,CcU-4534,b-2302,2021-08-04 12:56:22,253.23,0.0,"5, 13, 67",210,-36.73,74.45
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,D1573887-B075-C061-BEE5-FDEB8AC7B74F,CcU-4625,b-2278,2021-10-12 06:03:17,93.78,0.0,"61, 37, 41",210,10.34,62.48
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,D52157FC-58FC-68E6-91D4-CCB11178F8AC,CcU-4548,b-2302,2022-01-19 02:45:09,116.94,0.0,"19, 1, 29, 97",210,14.84,71.21
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,E18C0E42-B95F-11EC-4A78-4EECBF79E8B6,CcU-4597,b-2278,2022-01-18 05:53:05,238.78,0.0,"43, 73",210,30.56,-37.05
210,Slade,Poole,084-771-1363,amet@icloud.com,"Feb 16, 2001",Canada,Ottawa,A1S 9W6,601-6142 Etiam St.,FAC76A80-8448-69AA-E892-426C2F12621C,CcU-4576,b-2278,2021-05-30 21:10:55,304.95,0.0,"79, 41, 7",210,-70.65,178.59
211,Larissa,Carpenter,066-617-3711,congue@aol.org,"Jan 21, 1998",Canada,Cumberland,S5Y 2L8,7285 Sed St.,9D4AB77C-9F51-FD95-EAB4-A37163E6D3E2,CcU-4506,b-2302,2021-04-29 02:25:49,111.51,0.0,23,211,-89.13,-103.22
